date,time,symbol,option_type,type,strike_offset,open,high,low,close,volume,oi,iv,spot
"=""04-02-26""",15:18:00,NIFTY,PUT,PE,ATM-9,100.3,100.85,91.5,94.3,11570,1776450.0,12.830249,25766.85
"=""04-02-26""",15:21:00,NIFTY,PUT,PE,ATM-9,94.4,97.95,94.1,97.4,22295,1779440.0,12.909985,25758.85
"=""04-02-26""",15:24:00,NIFTY,PUT,PE,ATM-9,98.1,98.7,96.4,97.0,32370,1776580.0,12.845419,25755.35
"=""04-02-26""",15:27:00,NIFTY,PUT,PE,ATM-9,97.9,100.0,97.0,97.9,27625,1778465.0,12.678783,25737.5
"=""05-02-26""",09:15:00,NIFTY,PUT,PE,ATM-9,94.95,101.35,89.15,98.55,16380,1717040.0,12.851954,25734.6
"=""05-02-26""",09:18:00,NIFTY,PUT,PE,ATM-9,99.05,100.25,91.15,93.85,24765,205465.0,12.82732,25702.45
"=""05-02-26""",09:21:00,NIFTY,PUT,PE,ATM-9,94.9,95.95,93.8,95.4,3250,205465.0,12.780092,25691.4
"=""05-02-26""",09:24:00,NIFTY,PUT,PE,ATM-9,94.55,97.05,86.0,94.25,14170,206050.0,12.547095,25677.95
"=""05-02-26""",09:27:00,NIFTY,PUT,PE,ATM-9,85.6,96.95,85.1,92.95,8450,205400.0,12.630802,25690.65
"=""05-02-26""",09:30:00,NIFTY,PUT,PE,ATM-9,93.0,93.0,87.5,87.9,3640,204425.0,12.660491,25717.1
"=""05-02-26""",09:33:00,NIFTY,PUT,PE,ATM-9,89.15,93.15,87.2,92.1,3575,204230.0,12.601208,25692.15
"=""05-02-26""",09:36:00,NIFTY,PUT,PE,ATM-9,93.15,94.85,84.65,87.0,2795,1880970.0,12.650831,25668.85
"=""05-02-26""",09:39:00,NIFTY,PUT,PE,ATM-9,96.6,96.6,85.15,88.15,5720,1886495.0,12.628305,25661.35
"=""05-02-26""",09:42:00,NIFTY,PUT,PE,ATM-9,88.95,92.9,88.15,92.9,31200,1892150.0,12.583483,25635.15
"=""05-02-26""",09:45:00,NIFTY,PUT,PE,ATM-9,92.4,95.15,92.1,94.2,75270,1890525.0,12.693161,25637.9
"=""05-02-26""",09:48:00,NIFTY,PUT,PE,ATM-9,86.35,97.75,85.8,93.45,26000,1891500.0,12.700786,25641.95
"=""05-02-26""",09:51:00,NIFTY,PUT,PE,ATM-9,92.8,98.25,92.8,97.1,31070,1886560.0,12.712913,25626.15
"=""05-02-26""",09:54:00,NIFTY,PUT,PE,ATM-9,89.65,103.2,84.55,98.55,14430,1890005.0,12.806451,25627.0
"=""05-02-26""",09:57:00,NIFTY,PUT,PE,ATM-9,97.8,98.55,94.1,95.1,7605,1891175.0,12.740039,25637.35
"=""05-02-26""",10:00:00,NIFTY,PUT,PE,ATM-9,95.15,98.75,94.6,98.0,10335,1890915.0,12.771831,25626.65
"=""05-02-26""",10:03:00,NIFTY,PUT,PE,ATM-9,97.6,99.0,93.9,94.95,9490,1889160.0,12.672418,25632.55
"=""05-02-26""",10:06:00,NIFTY,PUT,PE,ATM-9,95.2,97.0,92.7,96.5,12025,1888055.0,12.749708,25631.6
"=""05-02-26""",10:09:00,NIFTY,PUT,PE,ATM-9,96.5,96.5,89.5,90.45,6955,1887795.0,12.788556,25662.95
"=""05-02-26""",10:12:00,NIFTY,PUT,PE,ATM-9,90.55,91.05,87.7,89.2,17485,1889225.0,12.831987,25672.5
"=""05-02-26""",10:15:00,NIFTY,PUT,PE,ATM-9,88.8,90.2,87.85,89.25,8255,1891305.0,12.682112,25659.95
"=""05-02-26""",10:18:00,NIFTY,PUT,PE,ATM-9,90.55,98.4,87.45,94.75,2535,200785.0,12.654402,25683.55
"=""05-02-26""",10:21:00,NIFTY,PUT,PE,ATM-9,94.35,95.7,91.85,91.85,650,200720.0,12.624852,25694.6
"=""05-02-26""",10:24:00,NIFTY,PUT,PE,ATM-9,91.6,92.25,90.65,91.75,1690,200915.0,12.596055,25692.7
"=""05-02-26""",10:27:00,NIFTY,PUT,PE,ATM-9,91.5,92.95,84.2,85.9,4550,1896765.0,12.594191,25668.9
"=""05-02-26""",10:30:00,NIFTY,PUT,PE,ATM-9,85.95,88.5,85.2,87.8,16380,1898325.0,12.573837,25657.9
"=""05-02-26""",10:33:00,NIFTY,PUT,PE,ATM-9,87.7,90.0,87.45,88.95,4290,1899235.0,12.493703,25645.8
"=""05-02-26""",10:36:00,NIFTY,PUT,PE,ATM-9,89.4,92.0,88.65,92.0,4485,1899105.0,12.512868,25632.95
"=""05-02-26""",10:39:00,NIFTY,PUT,PE,ATM-9,92.8,94.35,90.0,90.0,9490,1899885.0,12.583328,25648.0
"=""05-02-26""",10:42:00,NIFTY,PUT,PE,ATM-9,89.65,92.8,89.4,92.8,6110,1901055.0,12.680766,25642.65
"=""05-02-26""",10:45:00,NIFTY,PUT,PE,ATM-9,93.2,93.75,91.8,93.15,10465,1899495.0,12.740049,25645.75
"=""05-02-26""",10:48:00,NIFTY,PUT,PE,ATM-9,93.9,94.65,92.5,92.55,6305,1900730.0,12.729275,25647.65
"=""05-02-26""",10:51:00,NIFTY,PUT,PE,ATM-9,92.4,93.5,91.65,93.5,4290,1899820.0,12.654935,25637.2
"=""05-02-26""",10:54:00,NIFTY,PUT,PE,ATM-9,93.7,95.75,85.45,85.45,4615,73710.0,12.65929,25624.35
"=""05-02-26""",10:57:00,NIFTY,PUT,PE,ATM-9,88.25,88.25,85.45,86.9,2795,73710.0,12.746862,25624.35
"=""05-02-26""",11:00:00,NIFTY,PUT,PE,ATM-9,86.9,99.15,86.9,95.25,4550,1903720.0,12.682709,25631.25
"=""05-02-26""",11:03:00,NIFTY,PUT,PE,ATM-9,94.8,95.25,91.65,92.0,14885,1906125.0,12.712139,25648.65
"=""05-02-26""",11:06:00,NIFTY,PUT,PE,ATM-9,92.0,92.0,88.5,88.75,10920,1910935.0,12.650632,25659.1
"=""05-02-26""",11:09:00,NIFTY,PUT,PE,ATM-9,89.55,89.55,87.5,87.5,5915,1911585.0,12.646703,25664.8
"=""05-02-26""",11:12:00,NIFTY,PUT,PE,ATM-9,87.2,87.5,84.65,85.7,5980,1911195.0,12.645997,25673.55
"=""05-02-26""",11:15:00,NIFTY,PUT,PE,ATM-9,86.2,87.65,85.4,87.2,10660,1911715.0,12.624365,25664.35
"=""05-02-26""",11:18:00,NIFTY,PUT,PE,ATM-9,87.85,91.45,87.2,90.1,21385,1911585.0,12.64489,25652.0
"=""05-02-26""",11:21:00,NIFTY,PUT,PE,ATM-9,89.9,90.95,89.8,90.3,15600,1912690.0,12.633695,25650.1
"=""05-02-26""",11:24:00,NIFTY,PUT,PE,ATM-9,90.6,92.4,90.3,90.3,3120,1914640.0,12.622471,25649.15
"=""05-02-26""",11:27:00,NIFTY,PUT,PE,ATM-9,90.5,90.75,89.3,89.85,5395,1911650.0,12.638471,25652.55
"=""05-02-26""",11:30:00,NIFTY,PUT,PE,ATM-9,88.55,91.35,87.9,90.55,5980,1913730.0,12.690528,25653.4
"=""05-02-26""",11:33:00,NIFTY,PUT,PE,ATM-9,90.15,93.0,89.45,92.55,3315,1914445.0,12.697666,25644.5
"=""05-02-26""",11:36:00,NIFTY,PUT,PE,ATM-9,92.3,92.55,86.8,86.95,5915,1914510.0,12.677487,25669.65
"=""05-02-26""",11:39:00,NIFTY,PUT,PE,ATM-9,85.85,87.85,85.45,85.65,3640,1914705.0,12.608694,25670.35
"=""05-02-26""",11:42:00,NIFTY,PUT,PE,ATM-9,86.3,95.2,85.55,86.2,1560,1915095.0,12.593541,25666.35
"=""05-02-26""",11:45:00,NIFTY,PUT,PE,ATM-9,87.0,87.6,86.2,87.15,1690,1914835.0,12.480923,25652.45
"=""05-02-26""",11:48:00,NIFTY,PUT,PE,ATM-9,88.1,92.95,87.15,92.25,13845,1916135.0,12.523436,25631.7
"=""05-02-26""",11:51:00,NIFTY,PUT,PE,ATM-9,91.5,92.25,90.2,90.7,1300,1914120.0,12.459547,25633.75
"=""05-02-26""",11:54:00,NIFTY,PUT,PE,ATM-9,91.5,91.5,89.3,89.5,1690,1913990.0,12.547181,25646.45
"=""05-02-26""",11:57:00,NIFTY,PUT,PE,ATM-9,90.15,90.45,87.95,87.95,1950,1914120.0,12.523468,25651.9
"=""05-02-26""",12:00:00,NIFTY,PUT,PE,ATM-9,88.15,91.75,87.95,89.35,5590,1913990.0,12.501717,25643.4
"=""05-02-26""",12:03:00,NIFTY,PUT,PE,ATM-9,88.95,89.35,86.4,87.0,1235,1913730.0,12.477415,25652.65
"=""05-02-26""",12:06:00,NIFTY,PUT,PE,ATM-9,86.75,90.95,86.75,90.95,4420,1913730.0,12.474022,25633.55
"=""05-02-26""",12:09:00,NIFTY,PUT,PE,ATM-9,90.95,91.0,89.4,91.0,1690,1913925.0,12.507874,25636.0
"=""05-02-26""",12:12:00,NIFTY,PUT,PE,ATM-9,91.0,92.5,91.0,91.9,6305,1913535.0,12.483373,25629.8
"=""05-02-26""",12:15:00,NIFTY,PUT,PE,ATM-9,84.0,86.05,83.35,86.05,1690,68445.0,12.6286,25617.75
"=""05-02-26""",12:18:00,NIFTY,PUT,PE,ATM-9,85.95,86.05,84.45,84.45,585,68315.0,12.554129,25619.5
"=""05-02-26""",12:21:00,NIFTY,PUT,PE,ATM-9,87.5,87.9,84.45,87.9,520,68640.0,12.688215,25613.5
"=""05-02-26""",12:24:00,NIFTY,PUT,PE,ATM-9,87.9,87.9,86.0,86.0,1365,68640.0,12.672147,25621.45
"=""05-02-26""",12:27:00,NIFTY,PUT,PE,ATM-9,84.1,86.0,84.1,84.1,65,67990.0,12.551457,25620.9
"=""05-02-26""",12:30:00,NIFTY,PUT,PE,ATM-9,83.7,91.65,81.25,81.25,8320,67925.0,12.343896,25618.0
"=""05-02-26""",12:33:00,NIFTY,PUT,PE,ATM-9,86.45,92.8,81.25,91.0,5590,1916200.0,12.385967,25625.9
"=""05-02-26""",12:36:00,NIFTY,PUT,PE,ATM-9,82.45,83.15,82.45,83.15,520,68185.0,12.541966,25624.75
"=""05-02-26""",12:39:00,NIFTY,PUT,PE,ATM-9,83.15,84.9,83.15,84.9,195,68575.0,12.596885,25620.5
"=""05-02-26""",12:42:00,NIFTY,PUT,PE,ATM-9,84.1,84.9,83.55,83.55,130,68445.0,12.475813,25617.2
"=""05-02-26""",12:45:00,NIFTY,PUT,PE,ATM-9,92.75,92.75,83.55,83.55,715,68445.0,12.553829,25623.6
"=""05-02-26""",12:48:00,NIFTY,PUT,PE,ATM-9,83.55,91.4,83.55,89.9,195,1919255.0,12.379909,25630.35
"=""05-02-26""",12:51:00,NIFTY,PUT,PE,ATM-9,90.05,90.45,88.7,90.35,2210,1919580.0,12.401608,25629.95
"=""05-02-26""",12:54:00,NIFTY,PUT,PE,ATM-9,81.95,85.05,80.55,84.55,1430,68315.0,12.501679,25614.2
"=""05-02-26""",12:57:00,NIFTY,PUT,PE,ATM-9,92.15,93.4,87.65,88.8,2080,1920100.0,12.437936,25640.1
"=""05-02-26""",13:00:00,NIFTY,PUT,PE,ATM-9,89.25,89.8,88.4,89.8,4420,1919645.0,12.475344,25638.35
"=""05-02-26""",13:03:00,NIFTY,PUT,PE,ATM-9,89.7,90.4,89.2,90.4,3315,1920295.0,12.549973,25641.5
"=""05-02-26""",13:06:00,NIFTY,PUT,PE,ATM-9,88.5,90.4,88.5,88.95,5850,1920555.0,12.396825,25635.95
"=""05-02-26""",13:09:00,NIFTY,PUT,PE,ATM-9,89.25,89.3,86.4,87.65,18070,1922960.0,12.353746,25638.6
"=""05-02-26""",13:12:00,NIFTY,PUT,PE,ATM-9,87.85,89.8,87.65,89.0,5135,1930890.0,12.411252,25636.8
"=""05-02-26""",13:15:00,NIFTY,PUT,PE,ATM-9,87.6,89.0,85.9,85.9,15600,1944215.0,12.397452,25650.5
"=""05-02-26""",13:18:00,NIFTY,PUT,PE,ATM-9,85.6,86.6,85.45,86.6,5200,1942915.0,12.439545,25650.5
"=""05-02-26""",13:21:00,NIFTY,PUT,PE,ATM-9,86.2,86.6,85.75,86.0,2470,1944215.0,12.460674,25655.1
"=""05-02-26""",13:24:00,NIFTY,PUT,PE,ATM-9,86.4,90.05,86.0,90.0,2925,1944995.0,12.397125,25630.8
"=""05-02-26""",13:27:00,NIFTY,PUT,PE,ATM-9,90.45,91.4,82.75,85.0,3120,68510.0,12.511026,25612.3
"=""05-02-26""",13:30:00,NIFTY,PUT,PE,ATM-9,85.25,94.0,83.85,91.5,4225,1945645.0,12.435357,25626.8
"=""05-02-26""",13:33:00,NIFTY,PUT,PE,ATM-9,91.55,91.55,88.1,89.05,6825,1946100.0,12.403322,25635.65
"=""05-02-26""",13:36:00,NIFTY,PUT,PE,ATM-9,89.2,90.45,87.4,87.75,1430,1944930.0,12.350387,25637.5
"=""05-02-26""",13:39:00,NIFTY,PUT,PE,ATM-9,87.05,88.55,86.55,88.0,1820,1945775.0,12.432899,25642.95
"=""05-02-26""",13:42:00,NIFTY,PUT,PE,ATM-9,89.0,89.4,88.0,89.0,1105,1945515.0,12.403708,25635.8
"=""05-02-26""",13:45:00,NIFTY,PUT,PE,ATM-9,89.0,89.3,87.85,88.0,3380,1943500.0,12.413504,25641.3
"=""05-02-26""",13:48:00,NIFTY,PUT,PE,ATM-9,87.4,88.6,87.4,88.0,520,1943240.0,12.407814,25640.8
"=""05-02-26""",13:51:00,NIFTY,PUT,PE,ATM-9,87.55,88.85,87.0,88.3,2860,1943435.0,12.340564,25633.9
"=""05-02-26""",13:54:00,NIFTY,PUT,PE,ATM-9,89.75,91.0,88.3,89.8,1885,1944345.0,12.350448,25627.6
"=""05-02-26""",13:57:00,NIFTY,PUT,PE,ATM-9,90.0,91.05,89.0,89.45,4810,1942850.0,12.425659,25635.25
"=""05-02-26""",14:00:00,NIFTY,PUT,PE,ATM-9,89.75,90.05,88.25,89.0,6695,1944540.0,12.31781,25628.65
"=""05-02-26""",14:03:00,NIFTY,PUT,PE,ATM-9,90.65,91.5,82.4,83.65,2665,68705.0,12.529171,25620.0
"=""05-02-26""",14:06:00,NIFTY,PUT,PE,ATM-9,83.5,86.15,83.5,86.15,195,68705.0,12.415968,25598.4
"=""05-02-26""",14:09:00,NIFTY,PUT,PE,ATM-9,87.5,90.55,86.15,90.15,780,68900.0,12.491631,25585.4
"=""05-02-26""",14:12:00,NIFTY,PUT,PE,ATM-9,92.25,92.25,88.5,88.5,3185,70720.0,12.538484,25596.95
"=""05-02-26""",14:15:00,NIFTY,PUT,PE,ATM-9,88.7,90.95,88.5,90.95,390,70655.0,12.650926,25594.35
"=""05-02-26""",14:18:00,NIFTY,PUT,PE,ATM-9,90.95,90.95,90.95,90.95,0,70655.0,12.725381,25600.3
"=""05-02-26""",14:21:00,NIFTY,PUT,PE,ATM-9,87.95,90.95,86.75,87.55,1235,70720.0,12.526297,25600.4
"=""05-02-26""",14:24:00,NIFTY,PUT,PE,ATM-9,87.55,87.6,87.55,87.55,1170,71240.0,12.59946,25606.3
"=""05-02-26""",14:27:00,NIFTY,PUT,PE,ATM-9,84.25,87.55,84.25,84.55,130,71305.0,12.488945,25611.9
"=""05-02-26""",14:30:00,NIFTY,PUT,PE,ATM-9,84.55,84.55,82.2,82.2,130,71305.0,12.463665,25621.5
"=""05-02-26""",14:33:00,NIFTY,PUT,PE,ATM-9,82.2,91.75,82.2,91.0,1755,1939015.0,12.432796,25628.1
"=""05-02-26""",14:36:00,NIFTY,PUT,PE,ATM-9,90.6,91.0,89.25,89.4,3445,1940640.0,12.462593,25637.95
"=""05-02-26""",14:39:00,NIFTY,PUT,PE,ATM-9,89.45,90.5,81.45,82.4,1365,71175.0,12.516051,25624.7
"=""05-02-26""",14:42:00,NIFTY,PUT,PE,ATM-9,90.45,91.6,82.4,82.4,3575,71175.0,12.508687,25624.05
"=""05-02-26""",14:45:00,NIFTY,PUT,PE,ATM-9,82.9,83.45,82.4,83.45,390,71175.0,12.454115,25614.25
"=""05-02-26""",14:48:00,NIFTY,PUT,PE,ATM-9,83.45,83.55,83.45,83.55,65,70785.0,12.559087,25622.35
"=""05-02-26""",14:51:00,NIFTY,PUT,PE,ATM-9,83.55,91.75,82.75,91.0,520,1940835.0,12.422584,25627.05
"=""05-02-26""",14:54:00,NIFTY,PUT,PE,ATM-9,90.55,91.0,87.4,88.2,4680,1940185.0,12.394414,25637.9
"=""05-02-26""",14:57:00,NIFTY,PUT,PE,ATM-9,88.0,88.6,87.75,88.15,5330,1939925.0,12.482254,25645.2
"=""05-02-26""",15:00:00,NIFTY,PUT,PE,ATM-9,87.2,88.15,84.3,86.3,15925,1938690.0,12.408859,25648.1
"=""05-02-26""",15:03:00,NIFTY,PUT,PE,ATM-9,87.25,87.25,82.0,82.8,16185,1937130.0,12.335817,25659.25
"=""05-02-26""",15:06:00,NIFTY,PUT,PE,ATM-9,83.2,87.15,82.8,85.95,11050,1937455.0,12.376726,25647.1
"=""05-02-26""",15:09:00,NIFTY,PUT,PE,ATM-9,86.2,87.25,85.95,86.8,12025,1936610.0,12.267287,25634.1
"=""05-02-26""",15:12:00,NIFTY,PUT,PE,ATM-9,87.0,87.0,85.75,85.85,13130,1933165.0,12.380348,25647.8
"=""05-02-26""",15:15:00,NIFTY,PUT,PE,ATM-9,86.15,89.4,85.85,88.2,55640,1937845.0,12.423834,25640.0
"=""05-02-26""",15:18:00,NIFTY,PUT,PE,ATM-9,88.25,89.5,88.2,89.0,15990,1934465.0,12.311012,25627.1
"=""05-02-26""",15:21:00,NIFTY,PUT,PE,ATM-9,89.2,89.35,88.35,89.05,14235,1934465.0,12.323764,25627.85
"=""05-02-26""",15:24:00,NIFTY,PUT,PE,ATM-9,89.6,89.6,87.85,89.05,18980,1928550.0,12.490213,25641.2
"=""05-02-26""",15:27:00,NIFTY,PUT,PE,ATM-9,89.2,90.05,88.0,89.05,16965,1929460.0,12.495665,25641.6
"=""06-02-26""",09:15:00,NIFTY,PUT,PE,ATM-9,88.0,91.55,86.35,86.65,3315,78000.0,12.892156,25618.5
"=""06-02-26""",09:18:00,NIFTY,PUT,PE,ATM-9,93.2,94.95,84.0,88.25,8710,78000.0,12.638357,25590.6
"=""06-02-26""",09:21:00,NIFTY,PUT,PE,ATM-9,86.1,88.25,85.05,87.95,2015,77740.0,12.533308,25583.7
"=""06-02-26""",09:24:00,NIFTY,PUT,PE,ATM-9,87.2,87.95,85.7,86.95,1105,77415.0,12.367116,25575.3
"=""06-02-26""",09:27:00,NIFTY,PUT,PE,ATM-9,87.0,87.0,77.4,79.0,6305,837395.0,12.514213,25574.35
"=""06-02-26""",09:30:00,NIFTY,PUT,PE,ATM-9,79.6,80.3,78.4,78.9,21385,835965.0,12.385887,25564.4
"=""06-02-26""",09:33:00,NIFTY,PUT,PE,ATM-9,78.0,80.0,77.1,79.6,9230,836355.0,12.32876,25556.2
"=""06-02-26""",09:36:00,NIFTY,PUT,PE,ATM-9,79.25,83.0,78.55,82.65,12285,837590.0,12.247079,25534.55
"=""06-02-26""",09:39:00,NIFTY,PUT,PE,ATM-9,83.35,83.4,80.15,82.05,20410,834600.0,12.28245,25540.25
"=""06-02-26""",09:42:00,NIFTY,PUT,PE,ATM-9,81.9,85.55,81.45,85.55,7475,834340.0,12.319806,25526.3
"=""06-02-26""",09:45:00,NIFTY,PUT,PE,ATM-9,85.1,85.55,79.55,79.7,10335,836810.0,12.404566,25561.65
"=""06-02-26""",09:48:00,NIFTY,PUT,PE,ATM-9,79.7,80.25,78.25,79.8,12220,840125.0,12.394611,25560.3
"=""06-02-26""",09:51:00,NIFTY,PUT,PE,ATM-9,79.5,80.35,78.6,80.0,11310,841620.0,12.393353,25559.15
"=""06-02-26""",09:54:00,NIFTY,PUT,PE,ATM-9,80.65,81.55,80.0,81.35,5005,841620.0,12.277639,25543.1
"=""06-02-26""",09:57:00,NIFTY,PUT,PE,ATM-9,81.9,81.9,79.2,79.2,6045,840775.0,12.260153,25552.35
"=""06-02-26""",10:00:00,NIFTY,PUT,PE,ATM-9,78.6,84.0,78.05,83.8,14170,843505.0,12.280226,25531.3
"=""06-02-26""",10:03:00,NIFTY,PUT,PE,ATM-9,75.75,83.9,73.0,79.5,14430,844870.0,12.137368,25540.9
"=""06-02-26""",10:06:00,NIFTY,PUT,PE,ATM-9,79.95,84.15,79.5,81.6,9035,848770.0,12.190975,25534.8
"=""06-02-26""",10:09:00,NIFTY,PUT,PE,ATM-9,81.35,82.5,74.1,77.0,975,80925.0,12.236709,25509.75
"=""06-02-26""",10:12:00,NIFTY,PUT,PE,ATM-9,77.5,78.55,75.45,77.4,1235,81445.0,12.337118,25515.8
"=""06-02-26""",10:15:00,NIFTY,PUT,PE,ATM-9,77.2,85.4,76.5,81.25,10465,857220.0,12.071042,25526.85
"=""06-02-26""",10:18:00,NIFTY,PUT,PE,ATM-9,81.1,81.4,78.55,80.0,11895,862485.0,12.243192,25546.7
"=""06-02-26""",10:21:00,NIFTY,PUT,PE,ATM-9,80.35,81.15,77.25,78.0,6045,865865.0,12.204694,25553.6
"=""06-02-26""",10:24:00,NIFTY,PUT,PE,ATM-9,78.1,82.6,78.0,80.2,15210,872235.0,12.175454,25540.2
"=""06-02-26""",10:27:00,NIFTY,PUT,PE,ATM-9,80.65,81.4,72.85,76.25,4680,84110.0,12.154077,25506.65
"=""06-02-26""",10:30:00,NIFTY,PUT,PE,ATM-9,78.0,80.9,76.25,77.55,3835,86385.0,12.276234,25509.85
"=""06-02-26""",10:33:00,NIFTY,PUT,PE,ATM-9,77.55,80.25,77.55,79.85,1625,86450.0,12.416265,25509.45
"=""06-02-26""",10:36:00,NIFTY,PUT,PE,ATM-9,78.3,79.85,77.0,77.8,4225,87100.0,12.396143,25518.2
"=""06-02-26""",10:39:00,NIFTY,PUT,PE,ATM-9,77.6,79.4,75.2,79.4,3835,87880.0,12.355582,25506.75
"=""06-02-26""",10:42:00,NIFTY,PUT,PE,ATM-9,78.75,80.0,78.75,79.1,975,87945.0,12.283232,25502.4
"=""06-02-26""",10:45:00,NIFTY,PUT,PE,ATM-9,79.5,79.6,76.55,76.95,1560,89375.0,12.269276,25512.15
"=""06-02-26""",10:48:00,NIFTY,PUT,PE,ATM-9,76.95,78.4,76.95,78.4,65,89375.0,12.239183,25502.3
"=""06-02-26""",10:51:00,NIFTY,PUT,PE,ATM-9,78.45,79.0,78.2,78.2,195,89505.0,12.268726,25505.65
"=""06-02-26""",10:54:00,NIFTY,PUT,PE,ATM-9,78.2,79.7,77.4,77.4,4030,89440.0,12.225086,25506.15
"=""06-02-26""",10:57:00,NIFTY,PUT,PE,ATM-9,77.4,77.4,75.15,75.15,3510,89245.0,12.283889,25522.5
"=""06-02-26""",11:00:00,NIFTY,PUT,PE,ATM-9,83.0,83.55,78.7,79.75,17680,883545.0,12.159891,25540.7
"=""06-02-26""",11:03:00,NIFTY,PUT,PE,ATM-9,79.9,81.4,77.8,78.55,6565,884260.0,12.195986,25549.55
"=""06-02-26""",11:06:00,NIFTY,PUT,PE,ATM-9,78.8,79.2,77.6,77.6,5460,884130.0,12.222439,25556.45
"=""06-02-26""",11:09:00,NIFTY,PUT,PE,ATM-9,78.1,79.35,76.05,76.95,15340,884780.0,12.270154,25563.6
"=""06-02-26""",11:12:00,NIFTY,PUT,PE,ATM-9,76.85,86.4,76.6,84.0,4550,70395.0,12.221572,25576.4
"=""06-02-26""",11:15:00,NIFTY,PUT,PE,ATM-9,74.4,85.45,73.45,84.5,10075,70265.0,12.240305,25575.45
"=""06-02-26""",11:18:00,NIFTY,PUT,PE,ATM-9,75.75,85.0,75.75,81.8,1950,70135.0,12.221469,25586.95
"=""06-02-26""",11:21:00,NIFTY,PUT,PE,ATM-9,80.7,81.8,78.7,81.3,2470,70265.0,12.212591,25588.65
"=""06-02-26""",11:24:00,NIFTY,PUT,PE,ATM-9,80.95,81.7,79.7,79.75,3380,70590.0,12.196739,25595.0
"=""06-02-26""",11:27:00,NIFTY,PUT,PE,ATM-9,80.05,82.1,79.75,80.95,1820,71435.0,12.190819,25588.55
"=""06-02-26""",11:30:00,NIFTY,PUT,PE,ATM-9,81.2,81.4,80.4,80.85,1235,72085.0,12.148217,25585.6
"=""06-02-26""",11:33:00,NIFTY,PUT,PE,ATM-9,80.85,80.85,75.7,77.25,5395,74620.0,12.110636,25600.5
"=""06-02-26""",11:36:00,NIFTY,PUT,PE,ATM-9,76.55,84.75,75.85,81.5,21710,2050100.0,12.085596,25629.0
"=""06-02-26""",11:39:00,NIFTY,PUT,PE,ATM-9,80.85,83.35,80.3,81.0,91585,2049580.0,12.162622,25637.55
"=""06-02-26""",11:42:00,NIFTY,PUT,PE,ATM-9,81.0,81.65,72.35,73.65,104650,72410.0,12.169159,25623.8
"=""06-02-26""",11:45:00,NIFTY,PUT,PE,ATM-9,73.55,82.45,73.55,81.0,8125,2184520.0,12.108557,25633.15
"=""06-02-26""",11:48:00,NIFTY,PUT,PE,ATM-9,81.15,81.7,80.5,80.65,38285,2187120.0,12.148246,25638.0
"=""06-02-26""",11:51:00,NIFTY,PUT,PE,ATM-9,80.75,84.05,80.65,81.85,18460,2211950.0,12.081782,25626.8
"=""06-02-26""",11:54:00,NIFTY,PUT,PE,ATM-9,82.15,83.2,75.25,75.25,5980,71760.0,12.208396,25618.45
"=""06-02-26""",11:57:00,NIFTY,PUT,PE,ATM-9,76.5,83.7,75.25,82.0,9230,2213315.0,12.160456,25632.25
"=""06-02-26""",12:00:00,NIFTY,PUT,PE,ATM-9,81.75,82.0,78.25,81.7,26260,2214680.0,12.173998,25634.75
"=""06-02-26""",12:03:00,NIFTY,PUT,PE,ATM-9,82.0,83.1,74.75,77.9,6370,73255.0,12.226925,25606.2
"=""06-02-26""",12:06:00,NIFTY,PUT,PE,ATM-9,77.5,78.45,77.5,78.45,1495,73255.0,12.147857,25597.0
"=""06-02-26""",12:09:00,NIFTY,PUT,PE,ATM-9,78.35,79.1,78.25,78.25,2015,74295.0,12.09427,25593.65
"=""06-02-26""",12:12:00,NIFTY,PUT,PE,ATM-9,78.25,78.25,75.9,75.9,260,73060.0,12.162082,25611.05
"=""06-02-26""",12:15:00,NIFTY,PUT,PE,ATM-9,75.9,78.65,75.9,78.65,195,73060.0,12.108363,25592.7
"=""06-02-26""",12:18:00,NIFTY,PUT,PE,ATM-9,78.7,78.7,76.8,76.8,1300,72800.0,12.002687,25593.45
"=""06-02-26""",12:21:00,NIFTY,PUT,PE,ATM-9,80.35,81.4,76.8,81.4,1560,72930.0,12.09624,25578.1
"=""06-02-26""",12:24:00,NIFTY,PUT,PE,ATM-9,72.6,75.0,72.55,74.55,7410,914680.0,12.131528,25563.7
"=""06-02-26""",12:27:00,NIFTY,PUT,PE,ATM-9,74.4,74.55,72.4,73.0,5265,915720.0,12.15517,25573.75
"=""06-02-26""",12:30:00,NIFTY,PUT,PE,ATM-9,73.65,77.0,73.0,77.0,8710,914095.0,12.13329,25551.15
"=""06-02-26""",12:33:00,NIFTY,PUT,PE,ATM-9,76.65,80.0,76.65,79.0,13845,912600.0,12.220654,25548.05
"=""06-02-26""",12:36:00,NIFTY,PUT,PE,ATM-9,78.85,79.0,76.05,78.2,11765,912015.0,12.177994,25548.6
"=""06-02-26""",12:39:00,NIFTY,PUT,PE,ATM-9,78.1,78.55,77.35,78.55,975,909220.0,12.201028,25548.65
"=""06-02-26""",12:42:00,NIFTY,PUT,PE,ATM-9,78.4,80.0,78.4,80.0,23010,919555.0,12.226986,25543.45
"=""06-02-26""",12:45:00,NIFTY,PUT,PE,ATM-9,80.0,80.65,75.55,75.8,11245,923520.0,12.24554,25566.2
"=""06-02-26""",12:48:00,NIFTY,PUT,PE,ATM-9,76.0,80.65,75.8,80.15,7150,923390.0,12.215397,25541.7
